MACsrc,ip_src,ip_dst,op,entropia_src,entropia_dst,cant_pkt_arp,cant_pkt_total
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.106,1,2.53305534979,5.8318249018,6440,64794
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.107,1,2.53294619477,5.83243277504,6441,64795
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.108,1,2.53283698482,5.83304049434,6442,64796
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.109,1,2.53272772003,5.83348538311,6443,64797
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.110,1,2.53261840047,5.83399702748,6444,64798
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.111,1,2.53250902625,5.83448987223,6445,64799
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.112,1,2.53239959744,5.83500127147,6446,64800
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.113,1,2.53229011414,5.83520967787,6447,64801
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.114,1,2.53218057643,5.83568498136,6448,64802
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.115,1,2.5320709844,5.83614417937,6449,64803
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.116,1,2.53196133813,5.83660326967,6450,64804
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.117,1,2.53185163773,5.83706225231,6451,64805
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.119,1,2.53174188326,5.83707521764,6452,64806
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.120,1,2.53163207483,5.8375340542,6453,64807
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.121,1,2.53152221251,5.83800876361,6454,64808
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.122,1,2.5314122964,5.83848336056,6455,64809
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.123,1,2.53130232657,5.83859161662,6456,64810
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.124,1,2.53119230312,5.83905007256,6457,64811
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.125,1,2.53108222614,5.83950842112,6458,64812
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.126,1,2.5309720957,5.83998263035,6459,64813
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.127,1,2.5308619119,5.84045672735,6460,64815
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.128,1,2.53075167482,5.84091474908,6461,64816
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.129,1,2.53064138455,5.84137266361,6462,64817
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.130,1,2.53053104117,5.84183047097,6463,64818
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.134,1,2.53042064477,5.84228817123,6464,64819
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.135,1,2.53031019543,5.84232275503,6465,64820
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.136,1,2.53019969325,5.84231920172,6466,64821
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.137,1,2.53008913829,5.84277671759,6467,64822
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.140,1,2.52997853067,5.84321924538,6468,64823
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.143,1,2.52986787044,5.84367654964,6469,64970
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.144,1,2.52975715771,5.84414968788,6470,64971
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.146,1,2.52964639255,5.84463988112,6471,64972
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.153,1,2.52953557505,5.84434672876,6472,64973
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.154,1,2.5294247053,5.84466928797,6473,64974
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.155,1,2.52931378337,5.84517786903,6474,64975
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.160,1,2.52920280936,5.84565058218,6475,64976
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.161,1,2.52909178335,5.84612318375,6476,64977
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.162,1,2.52898070542,5.84659567378,6477,64978
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.163,1,2.52886957565,5.84706805232,6478,64979
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.164,1,2.52875839413,5.84754031942,6479,64980
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.165,1,2.52864716095,5.84799655884,6480,64981
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.166,1,2.52853587619,5.84845269183,6481,64982
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.167,1,2.52842453992,5.84892462978,6482,64983
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.168,1,2.52831315224,5.84939645646,6483,64985
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.169,1,2.52820171323,5.8498853043,6484,64986
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.170,1,2.52809022296,5.85035690596,6485,64987
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.171,1,2.52797868153,5.85082839651,6486,64988
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.172,1,2.52786708902,5.85131690041,6487,64989
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.173,1,2.5277554455,5.85178816621,6488,64990
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.174,1,2.52764375107,5.85225932102,6489,64991
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.175,1,2.5275320058,5.8527303649,6490,64992
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.176,1,2.52742020978,5.85321841177,6491,64993
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.177,1,2.52730836308,5.85368923127,6492,64994
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.178,1,2.5271964658,5.85435971174,6493,64995
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.180,1,2.52708451801,5.85484738491,6494,64996
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.181,1,2.52697251979,5.85533494212,6495,64997
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.182,1,2.52686047124,5.8558052827,6496,64998
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.183,1,2.52674837242,5.85627551267,6497,64999
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.184,1,2.52663622342,5.85676272754,6498,65032
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.185,1,2.52652402432,5.85723273382,6499,65033
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.186,1,2.52641177521,5.85770262963,6500,65034
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.187,1,2.52629947616,5.85815655015,6501,65035
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.188,1,2.52618712726,5.85861036519,6502,65036
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.189,1,2.52607472858,5.85906407477,6503,65037
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.190,1,2.52596228021,5.85951767895,6504,65038
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.191,1,2.52584978223,5.85997117776,6505,65039
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.192,1,2.52573723472,5.86042457126,6506,65040
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.193,1,2.52562463776,5.86087785947,6507,65041
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.194,1,2.52551199142,5.86134689025,6508,65042
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.195,1,2.5253992958,5.86179996561,6509,65043
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.196,1,2.52528655097,5.86225293582,6510,65044
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.197,1,2.52517375701,5.86272164142,6511,65045
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.198,1,2.525060914,5.86317439903,6512,65046
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.199,1,2.52494802202,5.86362705163,6513,65047
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.200,1,2.52483508115,5.86406482322,6514,65048
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.202,1,2.52472209147,5.86450249443,6515,65049
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.203,1,2.52460905306,5.86495483677,6516,65050
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.204,1,2.524495966,5.86540707427,6517,65051
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.205,1,2.52438283037,5.86585920696,6518,65052
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.206,1,2.52426964624,5.8662964702,6519,65053
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.207,1,2.5241564137,5.86673363326,6520,65054
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.208,1,2.52404313283,5.86717069616,6521,65055
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.209,1,2.5239298037,5.86760765897,6522,65056
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.210,1,2.52381642639,5.86805927734,6523,65057
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.211,1,2.52370300099,5.86851079117,6524,65058
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.212,1,2.52358952756,5.86894744938,6525,65059
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.213,1,2.52347600619,5.86939875651,6526,65060
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.214,1,2.52336243697,5.86983521262,6527,65086
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.215,1,2.52324881995,5.87028631321,6528,65087
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.216,1,2.52313515523,5.87075310628,6529,65088
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.217,1,2.52302144288,5.87120399582,6530,65089
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.218,1,2.52290768298,5.87162622833,6531,65090
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.219,1,2.52279387561,5.87206217848,6532,65091
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.220,1,2.52268002084,5.87251276203,6533,65092
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.221,1,2.52256611875,5.87293470178,6534,65093
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.222,1,2.52245216942,5.87337035295,6535,65094
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.223,1,2.52233817293,5.87382063088,6536,65095
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.224,1,2.52222412935,5.87427080481,6537,65096
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.225,1,2.52211003876,5.87470615301,6538,65097
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.226,1,2.52199590124,5.87514140179,6539,65098
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.227,1,2.52188171687,5.87580537484,6540,65099
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.228,1,2.52176748572,5.87625510498,6541,65100
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.229,1,2.52165320786,5.87670473135,6542,65101
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.230,1,2.52153888338,5.87713954344,6543,65102
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.231,1,2.52142451235,5.87757425635,6544,65103
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.232,1,2.52131009485,5.87800887009,6545,65104
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.233,1,2.52119563095,5.87845808852,6546,65105
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.234,1,2.52108112073,5.87890720338,6547,65106
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.235,1,2.52096656427,5.87934151542,6548,65107
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.236,1,2.52085196164,5.87977572846,6549,65108
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.237,1,2.52073731292,5.88020984256,6550,65109
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.238,1,2.52062261818,5.88065855031,6551,65110
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.239,1,2.52050787749,5.88109246438,6552,65111
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.240,1,2.52039309095,5.88152627961,6553,65112
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.241,1,2.52027825861,5.88195999606,6554,65113
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.242,1,2.52016338056,5.88239361375,6555,65114
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.243,1,2.52004845686,5.88287449008,6556,65162
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.244,1,2.51993348761,5.8833225823,6557,65163
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.245,1,2.51981847286,5.88377057142,6558,65164
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.246,1,2.5197034127,5.88421845747,6559,65165
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.247,1,2.51958830719,5.8846662405,6560,65166
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.248,1,2.51947315642,5.88511392055,6561,65167
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.249,1,2.51935796046,5.88556149767,6562,65168
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.250,1,2.51924271938,5.88600897189,6563,65169
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.251,1,2.51912743326,5.88647205585,6564,65170
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.252,1,2.51901210218,5.88691932202,6565,65171
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.253,1,2.51889672619,5.88736648542,6566,65172
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.254,1,2.51878130539,5.88781354609,6567,65173
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.51884577108,5.88737940442,6568,66182
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.51890999372,5.88694515418,6569,66194
90:a4:de:c5:b9:ec,172.17.31.138,172.17.31.157,1,2.51963870808,5.88725159901,6570,66204
ac:86:74:09:71:62,172.17.31.179,172.17.31.156,1,2.52003847601,5.88718919868,6571,66214
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.179,2,2.52048260218,5.88737559382,6572,66215
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.106,1,2.52036713267,5.88796726131,6573,66225
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.109,1,2.5202516185,5.88838562235,6574,66226
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.121,1,2.52013605974,5.88883225123,6575,66227
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.122,1,2.52002045646,5.88927877763,6576,66228
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.123,1,2.51990480874,5.88937825859,6577,66229
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.143,1,2.51978911665,5.88981000066,6578,66230
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.144,1,2.51967338027,5.89025627486,6579,66231
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.146,1,2.51955759966,5.89071812112,6580,66232
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.153,1,2.5194417749,5.89042596214,6581,66233
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.154,1,2.51932590607,5.89073171944,6582,66234
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.155,1,2.51920999323,5.89121025762,6583,66235
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.160,1,2.51909403646,5.89165614672,6584,66236
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.162,1,2.51897803584,5.89210193367,6585,66237
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.163,1,2.51886199142,5.89254761851,6586,66238
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.164,1,2.5187459033,5.89299320128,6587,66239
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.165,1,2.51862977153,5.89342407197,6588,66240
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.166,1,2.51851359619,5.89385484511,6589,66241
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.167,1,2.51839737736,5.89430012636,6590,66242
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.168,1,2.5182811151,5.89474530571,6591,66243
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.169,1,2.51816480949,5.89520602905,6592,66244
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.170,1,2.51804846059,5.89565100235,6593,66245
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.171,1,2.51793206849,5.89609587387,6594,66246
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.172,1,2.51781563325,5.89655628238,6595,66247
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.173,1,2.51769915494,5.89700094809,6596,66248
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.174,1,2.51758263363,5.89744551215,6597,66249
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.175,1,2.51746606941,5.8978899746,6598,66250
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.176,1,2.51734946233,5.89834996473,6599,66251
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.177,1,2.51723281247,5.89879422171,6600,66252
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.178,1,2.51711611989,5.89941390827,6601,66253
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.180,1,2.51699938468,5.89987355788,6602,66254
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.181,1,2.5168826069,5.90033310136,6603,66255
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.182,1,2.51676578662,5.90077692133,6604,66256
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.189,1,2.51664892392,5.90120606753,6605,66258
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.193,1,2.51653201885,5.90163511688,6606,66259
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.202,1,2.5164150715,5.90205041309,6607,66260
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.208,1,2.51629808193,5.90246561665,6608,66261
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.212,1,2.51618105022,5.9028807276,6609,66262
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.221,1,2.51606397643,5.90328289976,6610,66263
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.243,1,2.51594686064,5.90374163569,6611,66265
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.244,1,2.51582970291,5.90417011032,6612,66266
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.245,1,2.51571250331,5.90459848836,6613,66267
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.246,1,2.51559526192,5.90502676985,6614,66268
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.247,1,2.51547797879,5.90545495482,6615,66269
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.248,1,2.51536065402,5.90588304332,6616,66270
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.249,1,2.51524328765,5.90631103538,6617,66271
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.250,1,2.51512587977,5.90673893104,6618,66272
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.251,1,2.51500843043,5.90718127198,6619,66273
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.252,1,2.51489093972,5.90760897277,6620,66274
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.253,1,2.51477340769,5.90803657728,6621,66275
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.254,1,2.51465583442,5.90846408555,6622,66276
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.51447252152,5.90839921763,6623,66297
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.51491428521,5.90814244679,6624,66298
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.51498015271,5.90771031033,6625,66379
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.51504577914,5.90727806601,6626,66381
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.132,1,2.5149283083,5.90740546222,6627,66404
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.155,1,2.51481079631,5.90786295861,6628,66405
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.178,1,2.51469324326,5.90844838375,6629,66406
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.51475875108,5.90801614958,6630,66515
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.51482401868,5.90758380832,6631,66528
ac:86:74:09:71:62,172.17.31.179,172.17.31.141,1,2.51522167631,5.90801106853,6632,66529
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.51584683934,5.90788248154,6633,66574
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.51640639765,5.9078241079,6634,66606
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.51696337691,5.90776428506,6635,66623
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.51702817419,5.90733220166,6636,66629
ac:86:74:07:88:d7,0.0.0.0,0.0.0.0,2,2.51709273224,5.90690001186,6637,66630
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.51715705146,5.90646771604,6638,66632
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.51771129848,5.90640677611,6639,66648
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.51833236455,5.90627770912,6640,66662
00:14:d1:25:71:e5,10.100.250.3,10.100.250.113,1,2.51895991025,5.90639509892,6641,66691
00:14:d1:25:71:e5,10.100.250.3,10.100.250.113,1,2.5195839579,5.90650914428,6642,66692
00:1c:26:15:7c:70,172.17.31.152,172.17.31.157,1,2.52021803253,5.90680391855,6643,66987
40:25:c2:83:a5:9c,172.17.31.157,172.17.31.201,1,2.52077397797,5.90712279136,6644,66989
40:25:c2:83:a5:9c,172.17.31.157,172.17.31.152,1,2.52132737637,5.90730653751,6645,66994
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.5211443659,5.90724136395,6646,67025
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.52158293103,5.90698580359,6647,67026
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.5213999218,5.90668773973,6648,67036
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.52146359468,5.9062562821,6649,67169
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.52128064308,5.90595798754,6650,67237
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.52134412893,5.90552656682,6651,67262
ac:86:74:09:71:67,0.0.0.0,0.0.0.0,2,2.52140737757,5.905095041,6652,67263
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.52122453417,5.90479665934,6653,67439
ac:86:74:09:71:62,172.17.31.179,172.17.31.156,1,2.52161947378,5.90473075673,6654,67636
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.179,2,2.5220562934,5.90491039558,6655,67637
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.52187345216,5.90461178125,6656,68336
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.52169061796,5.90431279777,6657,68466
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.52150779084,5.90401344642,6658,69940
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.52157092612,5.90358256252,6659,70040
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.52138815659,5.90328298678,6660,70111
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.5214511061,5.90285214056,6661,70157
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.52126839416,5.90255234169,6662,70337
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.116,1,2.52115147082,5.90297937899,6663,70491
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.117,1,2.52103450638,5.90340632062,6664,70492
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.119,1,2.52091750091,5.90341392557,6665,70493
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.120,1,2.52080045447,5.90384073887,6666,70494
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.121,1,2.52068336715,5.90426745659,6667,70495
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.122,1,2.520566239,5.90469407877,6668,70496
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.123,1,2.52044907009,5.90478983419,6669,70497
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.124,1,2.52033186049,5.90521631501,6670,70498
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.125,1,2.52021461027,5.90564270038,6671,70499
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.126,1,2.5200973195,5.90608341648,6672,70500
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.127,1,2.51997998823,5.90652403288,6673,70501
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.128,1,2.51986261655,5.90695012785,6674,70502
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.129,1,2.51974520451,5.90737612754,6675,70503
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.130,1,2.51962775219,5.90780203198,6676,70504
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.133,1,2.51951025965,5.90821432807,6677,70505
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.137,1,2.51939272695,5.90864004415,6678,70507
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.139,1,2.51927515417,5.90898514581,6679,70508
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.140,1,2.51915754138,5.90939717665,6680,70509
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.141,1,2.51903988863,5.90980911647,6681,70510
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.146,1,2.51892219599,5.91024887286,6682,70511
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.153,1,2.51880446354,5.90996105823,6683,70522
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.154,1,2.51868669133,5.91025483607,6684,70523
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.155,1,2.51856887944,5.91069442531,6685,70524
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.156,1,2.51845102793,5.91062756231,6686,70525
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.158,1,2.51833313686,5.9109820222,6687,70526
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.159,1,2.51821520631,5.91163077067,6688,70527
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.161,1,2.51809723633,5.91207002036,6689,70528
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.165,1,2.517979227,5.9124812968,6690,70529
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.166,1,2.51786117838,5.91289248254,6691,70530
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.169,1,2.51774309053,5.91333144346,6692,70531
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.170,1,2.51762496353,5.91375592456,6693,70532
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.171,1,2.51750679743,5.91418031105,6694,70533
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.172,1,2.5173885923,5.9146189795,6695,70534
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.173,1,2.51727034821,5.9150431747,6696,70535
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.175,1,2.51715206522,5.9154672754,6697,70536
00:1e:c2:a6:61:d3,172.17.31.142,172.17.31.177,1,2.5170337434,5.91589128162,6698,70537
